x	y
16.519	0
16.536	-0.019198622
16.553	-0.038397244
16.569	-0.055850536
16.586	-0.075049158
16.603	-0.09424778
16.62	-0.113446401
16.636	-0.130899694
16.653	-0.150098316
16.67	-0.167551608
16.687	-0.183259571
16.703	-0.198967535
16.72	-0.214675498
16.737	-0.228638132
16.754	-0.242600766
16.771	-0.2565634
16.787	-0.267035376
16.804	-0.27925268
16.821	-0.289724656
16.838	-0.298451302
16.854	-0.305432619
16.871	-0.312413936
16.888	-0.317649924
16.905	-0.322885912
16.921	-0.324631241
16.938	-0.328121899
16.955	-0.328121899
16.972	-0.328121899
16.988	-0.32637657
17.005	-0.324631241
17.022	-0.319395253
17.039	-0.315904595
17.055	-0.310668607
17.072	-0.301941961
17.089	-0.294960644
17.106	-0.284488668
17.122	-0.275762022
17.139	-0.263544717
17.156	-0.251327412
17.173	-0.239110108
17.189	-0.225147474
17.206	-0.20943951
17.223	-0.195476876
17.24	-0.179768913
17.256	-0.16406095
17.273	-0.144862328
17.29	-0.129154365
17.307	-0.109955743
17.323	-0.09250245
17.34	-0.071558499
17.357	-0.054105207
17.374	-0.033161256
17.39	-0.017453293
17.407	0.001745329
17.424	0.02268928
17.441	0.040142573
17.457	0.054105207
17.474	0.075049158
17.491	0.09250245
17.508	0.108210414
17.524	0.125663706
17.541	0.13962634
17.558	0.157079633
17.575	0.169296937
17.591	0.181514242
17.608	0.195476876
17.625	0.205948852
17.642	0.218166156
17.658	0.226892803
17.675	0.237364778
17.692	0.246091425
17.709	0.253072742
17.726	0.258308729
17.742	0.263544717
17.759	0.267035376
17.776	0.270526034
17.793	0.270526034
17.809	0.272271363
17.826	0.272271363
17.843	0.270526034
17.86	0.267035376
17.876	0.261799388
17.893	0.258308729
17.91	0.253072742
17.927	0.244346095
17.943	0.237364778
17.96	0.228638132
17.977	0.218166156
17.994	0.207694181
18.01	0.193731547
18.027	0.181514242
18.044	0.167551608
18.061	0.153588974
18.077	0.137881011
18.094	0.122173048
18.111	0.106465084
18.128	0.089011792
18.144	0.071558499
18.161	0.052359878
18.178	0.034906585
18.195	0.015707963
18.211	-0.003490659
18.228	-0.020943951
18.245	-0.040142573
18.262	-0.057595865
18.278	-0.076794487
18.295	-0.09424778
18.312	-0.115191731
18.329	-0.132645023
18.345	-0.150098316
18.362	-0.167551608
18.379	-0.183259571
18.396	-0.198967535
18.412	-0.214675498
18.429	-0.228638132
18.446	-0.240855437
18.463	-0.253072742
18.479	-0.265290046
18.496	-0.275762022
18.513	-0.286233997
18.53	-0.294960644
18.546	-0.30368729
18.563	-0.308923278
18.58	-0.314159265
18.597	-0.319395253
18.613	-0.321140582
18.63	-0.322885912
18.647	-0.322885912
18.664	-0.322885912
18.68	-0.322885912
18.697	-0.319395253
18.714	-0.315904595
18.731	-0.310668607
18.747	-0.305432619
18.764	-0.298451302
18.781	-0.289724656
18.798	-0.27925268
18.815	-0.270526034
18.831	-0.258308729
18.848	-0.246091425
18.865	-0.23387412
18.882	-0.221656815
18.898	-0.205948852
18.915	-0.191986218
18.932	-0.174532925
18.949	-0.158824962
18.965	-0.143116999
18.982	-0.125663706
18.999	-0.108210414
19.016	-0.089011792
19.032	-0.068067841
19.049	-0.052359878
19.066	-0.033161256
19.083	-0.015707963
19.099	0.001745329
19.116	0.02443461
19.133	0.041887902
19.15	0.057595865
19.166	0.073303829
19.183	0.089011792
19.2	0.106465084
19.217	0.122173048
19.233	0.137881011
19.25	0.157079633
19.267	0.165806279
19.284	0.179768913
19.3	0.190240888
19.317	0.204203522
19.334	0.214675498
19.351	0.223402144
19.367	0.232128791
19.384	0.239110108
19.401	0.247836754
19.418	0.253072742
19.434	0.258308729
19.451	0.261799388
19.468	0.263544717
19.485	0.267035376
19.501	0.267035376
19.518	0.267035376
19.535	0.265290046
19.552	0.263544717
19.568	0.258308729
19.585	0.253072742
19.602	0.247836754
19.619	0.240855437
19.635	0.232128791
19.652	0.223402144
19.669	0.211184839
19.686	0.200712864
19.702	0.188495559
19.719	0.176278254
19.736	0.16231562
19.753	0.148352986
19.769	0.132645023
19.786	0.11693706
19.803	0.101229097
19.82	0.085521133
19.836	0.066322512
19.853	0.048869219
19.87	0.031415927
19.887	0.013962634
19.904	-0.005235988
19.92	-0.02268928
19.937	-0.041887902
19.954	-0.057595865
19.971	-0.078539816
19.987	-0.095993109
20.004	-0.115191731
20.021	-0.132645023
20.038	-0.150098316
20.054	-0.165806279
20.071	-0.181514242
20.088	-0.197222205
20.105	-0.212930169
20.121	-0.225147474
20.138	-0.239110108
20.155	-0.249582083
20.172	-0.261799388
20.188	-0.272271363
20.205	-0.282743339
20.222	-0.291469985
20.239	-0.298451302
20.255	-0.305432619
20.272	-0.308923278
20.289	-0.314159265
20.306	-0.317649924
20.322	-0.319395253
20.339	-0.319395253
20.356	-0.319395253
20.373	-0.317649924
20.389	-0.314159265
20.406	-0.310668607
20.423	-0.305432619
20.44	-0.300196631
20.456	-0.293215314
20.473	-0.284488668
20.49	-0.275762022
20.507	-0.265290046
20.523	-0.253072742
20.54	-0.240855437
20.557	-0.228638132
20.574	-0.216420827
20.59	-0.202458193
20.607	-0.18675023
20.624	-0.171042267
20.641	-0.155334303
20.657	-0.137881011
20.674	-0.120427718
20.691	-0.102974426
20.708	-0.085521133
20.724	-0.068067841
20.741	-0.048869219
20.758	-0.031415927
20.775	-0.012217305
20.791	0.005235988
20.808	0.02268928
20.825	0.040142573
20.842	0.057595865
20.858	0.073303829
20.875	0.090757121
20.892	0.106465084
20.909	0.122173048
20.925	0.137881011
20.942	0.151843645
20.959	0.165806279
20.976	0.181514242
20.993	0.191986218
21.009	0.204203522
21.026	0.212930169
21.043	0.223402144
21.06	0.230383461
21.076	0.240855437
21.093	0.246091425
21.11	0.251327412
21.127	0.2565634
21.143	0.258308729
21.16	0.263544717
21.177	0.265290046
21.194	0.265290046
21.21	0.265290046
21.227	0.265290046
21.244	0.261799388
21.261	0.2565634
21.277	0.253072742
21.294	0.246091425
21.311	0.239110108
21.328	0.230383461
21.344	0.219911486
21.361	0.211184839
21.378	0.200712864
21.395	0.188495559
21.411	0.172787596
21.428	0.160570291
21.445	0.146607657
21.462	0.130899694
21.478	0.115191731
21.495	0.102974426
21.512	0.085521133
21.529	0.06981317
21.545	0.048869219
21.562	0.033161256
21.579	0.012217305
21.596	-0.001745329
21.612	-0.019198622
21.629	-0.041887902
21.646	-0.057595865
21.663	-0.076794487
21.679	-0.09250245
21.696	-0.115191731
21.713	-0.132645023
21.73	-0.150098316
21.746	-0.165806279
21.763	-0.181514242
21.78	-0.197222205
21.797	-0.211184839
21.813	-0.223402144
21.83	-0.235619449
21.847	-0.247836754
21.864	-0.260054059
21.88	-0.270526034
21.897	-0.27925268
21.914	-0.287979327
21.931	-0.293215314
21.948	-0.300196631
21.964	-0.305432619
21.981	-0.287979327
21.998	-0.289724656
22.015	-0.289724656
22.031	-0.291469985
22.048	-0.291469985
22.065	-0.291469985
22.082	-0.291469985
22.098	-0.287979327
22.115	-0.274016693
22.132	-0.268780705
22.149	-0.268780705
22.165	-0.263544717
22.182	-0.249582083
22.199	-0.235619449
22.216	-0.228638132
22.232	-0.216420827
22.249	-0.204203522
22.266	-0.190240888
